id,prompt,step,cfg,sampler,width,height,token_count,timestamp
1648,"image of a cf - 3 5 0 scarab - class freighter by gaston bussiere and andrei riabovitchev and wlop and artgerm, intricate symmetrical artwork, excellent lighting, high detail 8 k ",20,7.0,8,512,512,45,0
7909,oil painting by thomas hart brenton of the peaceable kingdom. ,20,7.0,8,512,512,13,0
1387,"surreal glimpse into other universe, house by zaha hadid, summer morning, very coherent and colorful high contrast, art by!!!! gediminas pranckevicius!!!!, geof darrow, floralpunk screen printing woodblock, dark shadows, hard lighting, stipple brush technique, ",48,20.0,8,768,512,67,0
49158,"a cute little plastic chibi statuette of jerma 9 8 5 on computer, ebay listing, product picture, advertisement, thumbnail ",20,8.0,8,512,640,28,0
707,"a ultra detailed beautiful painting of a cute female ninja, feudal japanese setting, by conrad roset, greg rutkowski and makoto shinkai, trending on artstation, 8 k ",20,7.0,8,512,768,38,0
19840,"elderly woman, white hair, gorgeous, amazing, elegant, intricate, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by Ross tran",20,7.0,8,512,512,35,0
45794,"forest, art by thomas scholes ",20,7.0,8,960,512,7,0
2628,cyberpunk einstein portrait ,35,7.0,8,512,512,5,0
13,"a painting of a lady with her giant pet frog, by leonardo da vinci ",35,7.0,8,512,512,15,0
54546,"movie still of a cyborg, cinematic composition, cinematic light, by david lynch and wes anderson ",20,7.0,8,512,512,19,0
48015,"elf queen, art by artgerm and greg rutkowski and magali villeneuve, portrait, highly detailed, headshot, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,512,43,0
24048,"my job is top secret, even I don't know what I am doing",20,7.0,8,512,512,16,0
45901,"pixel art, digital art, voxels, high detailed, blue slime blob on the grass ",20,7.0,8,512,512,21,0
27931,"“Ragnarok online, a large poring boss being fought by player characters”",35,7.0,8,512,512,17,0
12865,big round castle tower,20,7.0,8,512,512,4,0
11023,scene from the 1 9 8 6 science fiction film muppet aliens ,20,7.0,8,704,512,13,0
1695,"a medieval workshop. dark, secretive, illustration, 1 9 2 0's. ",20,7.0,8,512,512,17,0
32235,"a cross between joe biden and a hamster, hamster body with joe biden's head ",20,7.0,8,512,512,21,0
14075,"Lady Gaga posing for a makeup shoot wearing geometric makeup, dramatic lighting",20,7.0,8,512,512,13,0
54584,"portrait of batman by ryan ottley, intricate detail, cel shading ",20,7.0,8,512,704,15,0
21139,"Malevich's black square, detailed, elegant, intricate, 4k",20,7.0,8,512,512,15,0
19004,"A beautiful oil painting of a rocky valley covered in snow, trees with red leaves, thunderstorm in the sky, blue lighting, gloomy, atmospheric lighting, detailed, by greg rutkowski, trending on artstation",20,7.0,8,832,512,45,0
48210,"landscape photo of the evil ian mckellen as gandalf in a dark hood walking with haste through grasslands, photo taken 5 0 0 m from gandalf, highly detailed, cinematic shot, cinematic lighting, 8 k, exquisit facial detail, magical realism painting, chiaroscuro, dark painting. ",20,7.0,8,512,512,64,0
52443,a shark posing for a magazin cover wearing a versace dress. high detailed photo ,20,7.0,8,512,512,18,0
27852,scientific diagram of the a cheeseburger,20,7.0,8,512,512,8,0
43009,"orientalism painting of an aged desert druid wearing only bandages all over by theodore ralli and nasreddine dinet and anders zorn and nikolay makovsky and edwin longsden long, oil on canvas, masterful intricate artwork, excellent lighting, high detail 8 k ",20,7.0,8,512,512,54,0
22896,"a cinematic film still from a 2001 Pixar movie about a lightskin boy and latina hirl falling in love and having a child together, in the style of Pixar, shallow depth of focus",20,7.0,8,512,512,42,0
13849,"A beautiful female warrior running, D&D, beautiful face, highly detailed face, fantasy art, female art, in the style of masami kurumada, illustration, epic, fantasy, intricate, hyper detailed, artstation, concept art, smooth, sharp focus, ray tracing",20,7.0,8,512,640,57,0
32807,paper origami broken heart thumbtack pinned to a wall bleeding heart ,20,7.0,8,512,512,15,0
16239,"highly detailed portrait of a hopeful pretty astronaut lady with a wavy blonde hair, by Gaetano Pesce , 4k resolution, nier:automata inspired, bravely default inspired, vibrant but dreary but upflifting red, black and white color scheme!!! ((Space nebula background))",47,18.0,8,512,704,65,0
21922,"sunset on the ocean, water is glowing golden, gold colored glowing water, sun surrounded by blackness, sky completely dark, night sky with stars visible with the sun still on the horizon",20,15.0,8,512,512,36,0
42899,puella pulchra ,20,7.0,8,512,512,5,0
7926,"headshot photograph of tom holland, 1 9 2 0 s, realistic face, 1 9 1 0 s photography, 1 9 0 0 s, grainy, slightly blurry ",20,7.0,8,512,512,35,0
48035,"male hawaiian emperor, art by artgerm and greg rutkowski and magali villeneuve and alphonse mucha and rossdraws and makoto shinkai and studio ghibli, muscular, d & d, fantasy, highly detailed, digital painting, trending on artstation, concept art, sharp focus, illustration ",20,7.0,8,512,512,68,0
9742,photo of beautiful woman hand ,20,7.0,8,512,512,5,0
16728,"A baroque portrait painting. Her hair is dark brown and cut into a short, messy pixie cut. She has a slightly rounded face, with a pointed chin, large entirely-black eyes, and a small nose. She is wearing a black leather jacket, a black knee-length skirt, a black choker, and black leather boots.",35,7.0,8,512,640,69,0
16103,"landscape photography, warm sun, cozy stream, cows on the meadow, 4k",50,7.0,8,512,512,16,0
31309,"portrait of haribo bear in future city, color and shape focus, central composition, natural light, bloom, puff, by simon stalenhag a ",20,12.5,8,512,512,30,0
32390,"by maria sibylla merian, a large dragonfly quietly floating in the sky ",20,7.0,8,512,512,17,0
20915,"artwork Anck-Su-Namun near bronze cat statue in the movie Mummy 1999, her 20s, egyptian hair and makeup, oil paintend skin, by Ilya Kuvshinov",20,7.0,8,512,512,38,0
6383,ingrid bergman as wonder woman. poster for the 1 9 4 8 film'wonder woman versus the robots '. colourful photographic collage. action. beautiful. powerful. ,20,7.0,8,832,512,33,0
4608,"high quality high detail painting by lucian freud and jenny saville, hd, parkour, turquoise ",20,7.0,8,512,512,19,0
37843,3 d render trident scepter with pentagram on opposite end ,20,7.0,8,512,512,13,0
45011,"a tiger wearing a dress, illustration concept art anime key visual trending pixiv fanbox by wlop and greg rutkowski and makoto shinkai and studio ghibli and kyoto animation symmetrical facial features ",20,7.0,8,512,512,45,0
38648,brittney griner in the scream by edvard munch ,20,7.0,8,512,512,13,0
48957,"line art pencil drawing of a chimera of a sad woman with big crying eyes,, art by shinichi sakamoto and kentaro miura ",50,10.0,8,512,704,31,0
2390,"surreal glimpse into other universe, new york under the sea, summer morning, very coherent and colorful high contrast, art by!!!! gediminas pranckevicius!!!!, geof darrow, floralpunk screen printing woodblock, dark shadows, hard lighting, stipple brush technique, ",48,15.0,8,768,512,66,0
49948,"incredibly realistic, too detailed face of jotaro kujo scream by edward munch, octane render, bump mapping, macro image, global illumination, 8 k, bokeh, enki bilal, yuji himukai, jen zee, mohrbacher ",27,10.0,8,512,512,55,0
24183,"a spirit of grumpy cat, red lake, рhighly detailed, Dutch angle, art by Ayami Kojima, Beksinski, Giger",20,13.0,8,1024,512,34,0
40162,"face detail young arabian woman bandit princess skinny with blunt bangs and curls standing in a richly decorated temple, orientalism by theodore ralli and nasreddine dinet and anders zorn and edwin longsden long, collarbones, sleeveless, oil painting, expressive face, excellent lighting, high detail 8 k ",20,7.0,8,512,640,61,0
32841,"galaxy, view from space, cinematic, by greg rutkowsk, digital painting, unreal engine, volumetric lighting, contrast, cinematic lighting, vibrant colors, in the style of dan mumford ",20,7.0,8,1024,1024,41,0
31798,"heavenly utopian metropolis, canals, bridges, white marble buildings, lush vegetation and flowers, by marc simonetti, zaha hadid and ivan shishkin ",20,7.0,8,512,640,32,0
48802,"male park jimin, art by joseph leyendecker, peter mohrbacher, ivan aivazovsky, ruan jia, reza afshar, marc simonetti, alphonse mucha ",20,7.0,8,512,768,43,0
19327,"head and shoulders portrait of Zero Suit Samus, semi realistic, digital illustration, fantasy, medium shot, intricate, elegant, highly detailed, digital painting, volumetric light, artstation, concept art, smooth, sharp focus, art by Sachin Teng and Fernanda Suarez and Greg Manchess and Alphonse Mucha",20,13.0,8,512,512,67,0
14037,spaceship from the 1907 science fiction film Star Wars: A New Hope,20,7.0,8,704,512,13,0
52788,"port city, art deco architecture, fantasy, art by joseph leyendecker, ruan jia, ivan aivazovsky, peter mohrbacher, marc simonetti, ferdinand knab, dean cornwell, ismail inceoglu, finnian macmanus, reza afshar ",20,7.0,8,1024,512,61,0
32730,a dystopian street scene in new york tokyo by carel willink and edward hopper ,20,7.0,8,512,768,19,0
26993,"hallway of the engineer ship from Prometheus, dark, intrincate, biomechanic, highly detailed, H.R. Giger",20,7.0,8,512,512,30,0
33121,"ohm phanphiroj's aesthetic! ultra - realistic! full - body! picture! of kelsi monroe's cute anatomy 🍑 adorable face 👸 shapely body ⌛, she's intricate and elegant wrapped in a light flowing silk 👙, her back to us, her silk falling to the floor, light on the tattoos 🎨, and, piercings 🧷, a",20,8.0,1,640,640,78,0
30940,"magical forest, flowers, fireflies, fantasy, highly detailed, smooth, sharp focus, colorful dreamy matte painting, art by finnian macmanus, albert bierstadt, anato finnstark, victo ngai, kay nielsen, ruan jia, virginia frances sterrett, marc simonetti, jean giraud ",20,9.0,8,512,768,70,0
38027,"portrait of a unicorn with white teacup with rainbow in background, full body. pixar disney 4 k 3 d render funny animation movie oscar winning trending on artstation and behance, ratatouille style ",20,8.0,8,512,768,45,0
37697,a stone platypus figurine on a shelf in an antique store ,20,8.5,8,512,512,16,0
17146,"organic cyborg, caved wood and brass, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, photorealistic, digital painting, artstation, illustration, concept art, smooth, sharp focus, art by John Collier and Albert Aublet and Krenz Cushart and Artem Demura and Alphonse Mucha",44,17.0,8,512,704,72,0
12936,"Highly detailed portrait of sekiro samurai, Stephen Bliss, unreal engine, fantasy art by Greg Rutkowski, Loish, Rhads, ferdinand knab, Makoto Shinkai and Lois van baarle, ilya kuvshinov, rossdraws, Tom Bagshaw, alphonse mucha, global illumination, radiant light, detailed and intricate environment",20,10.0,8,512,704,77,0
16471,"bloody ocean, rusted iron ship sinking in red blood ocean, by Ivan Aivazovsky, junji ito, hd 8k",35,12.0,8,512,512,27,0
1975,"thanos stealing someones package, ",20,7.0,8,512,512,7,0
40643,a travel poster by alvar aalto ,20,7.0,8,512,512,8,0
35230,"action photography, long shot, award winning macro photo of an ultra detailed muddy t - rex running very fast in mud, fast shutter speed, motion blur, tiny gaussian blur, highly detailed, highly intricate, depth of field, national geographic ",20,6.0,8,512,512,49,0
8011,"ryu ken bison, character sheet, concept design, contrast, kim jung gi, greg rutkowski, zabrocki, karlkka, jayison devadas, trending on artstation, 8 k, ultra wide angle, pincushion lens effect ",20,7.0,8,1024,512,53,0
42870,"a painting of soldier's hands writing a sad letter in el alamein battle, wwii,, black and white, bauhaus ",20,12.0,8,832,1024,27,0
41615,"portrait, cute young orphic dionysus, androgynous, chtonic god, dark purple greek robe, long black hair, gold detailing, very detailed, ornate, jewelry, character illustration, crepuscular rays, soft lighting, octane render, greg rutkowski, william bouguereau, magali villeneuve, sung choi, 8 k ",20,10.0,8,512,640,75,0
22286,rainbow,20,7.0,8,64,64,1,0
37512,"close - up, face, study, portrait of happy woman painted by norman rockwell ",20,7.0,8,512,768,16,0
16307,"A Cthulu-Jesus crossbreed, illustrated by Antoine Verney-Carron and J. Lesaffre, trending on artstation, 4k, 8k, artstation 3d render, artstation 3d, artstation graphics, artstation lighting",20,7.0,8,768,512,54,0
3208,"quetzalcoatl mexican gundam, unreal engine 8 k, illustration, comprehensive art, thorough details, intricate, artstation, galaxy, atmosphere, unreal engine, video game, highly detailed, symmetrical, concept art, peter mohrbacher, charlie bowater, artstation, craig mullins, cinematic, digital painting, deviantart, cinematic lighting, 4 k ",20,7.0,8,512,768,77,0
51679,"two macaques looking at each other inside ancient cave, digital art, soft shadows, creepy art, drawn by shadman ",20,8.0,8,512,512,25,0
50335,"man in orange t - shirt chased by big black bulls, concept design, contrast, kim jung gi, greg rutkowski, trending on artstation, 8 k, full body, turnaround, front view, back view, ultra wide angle ",20,7.0,8,512,512,50,0
